id,global_rank,state_rank,state,name,city,latitude,longitude,roof_area_sqft,annual_rain_inches,annual_capture_gallons,cooling_tower_score,cooling_confidence,cooling_tower_distance_m,facility_score,water_cost_score,roof_geometry_quality_score,final_viability_score,opportunity_type,explanation,visual_notes,review_scope,review_status,primary_visual_source,satellite_review_status,satellite_context_observation,sentinel_landsat_note,gee_note,high_res_confirmation_note,usable_roof_observation,rooftop_obstruction_flag,rooftop_obstruction_notes,cooling_visual_support,cooling_visual_confidence,site_context_note,imagery_note,reviewed_by,reviewed_at,google_earth_link,gee_reference_link,high_res_confirmation_link,review_workflow
south_carolina_c3689204133e,19963,87,South Carolina,,,33.93234,-81.064095,111051.46,49.84,3448183.37,0.1,0.3,257317.79207610013,1.0,0.1176,0.7986,28.91,Rainfall-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/33.93234,-81.064095",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2033.93234%20-81.064095,"https://www.google.com/maps?q=33.93234,-81.064095&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
south_carolina_74cc48de3da7,20023,88,South Carolina,,,34.882906,-82.165424,150502.1,49.84,4673138.37,0.1,0.3,184185.3912770249,1.0,0.1176,0.7954,28.9,Rainfall-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/34.882906,-82.165424",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2034.882906%20-82.165424,"https://www.google.com/maps?q=34.882906,-82.165424&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
south_carolina_603d80ca7b8c,20038,89,South Carolina,,,34.664143,-83.046613,123082.53,49.84,3821751.94,0.1,0.3,102713.21647538117,1.0,0.1176,0.7972,28.9,Rainfall-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/34.664143,-83.046613",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2034.664143%20-83.046613,"https://www.google.com/maps?q=34.664143,-83.046613&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
south_carolina_4de1d5b8b054,20102,90,South Carolina,,,34.664804,-82.195382,117909.94,49.84,3661141.37,0.1,0.3,162741.65796650425,1.0,0.1176,0.7965,28.89,Rainfall-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/34.664804,-82.195382",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2034.664804%20-82.195382,"https://www.google.com/maps?q=34.664804,-82.195382&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
south_carolina_7fb5664437eb,20159,91,South Carolina,,,33.860853,-79.056905,148086.0,49.84,4598117.69,0.1,0.3,329978.3365581345,1.0,0.1176,0.7937,28.88,Rainfall-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/33.860853,-79.056905",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2033.860853%20-79.056905,"https://www.google.com/maps?q=33.860853,-79.056905&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
south_carolina_c7d813cc8ae3,20241,92,South Carolina,,,32.9322,-80.064937,113332.05,49.84,3518996.42,0.1,0.3,392843.5521276727,1.0,0.1176,0.7947,28.87,Rainfall-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/32.9322,-80.064937",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2032.9322%20-80.064937,"https://www.google.com/maps?q=32.9322,-80.064937&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
south_carolina_b598ea13b192,20243,93,South Carolina,,,34.785743,-82.420236,109100.27,49.84,3387598.3,0.1,0.3,154757.92582080787,1.0,0.1176,0.7955,28.87,Rainfall-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/34.785743,-82.420236",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2034.785743%20-82.420236,"https://www.google.com/maps?q=34.785743,-82.420236&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
south_carolina_d607408d8f8e,20276,94,South Carolina,,,33.080581,-80.186192,311202.7,49.84,9662943.42,0.1,0.3,373614.2459947981,1.0,0.1176,0.7802,28.86,Rainfall-Driven,"Strong candidate due to very large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Very large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/33.080581,-80.186192",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2033.080581%20-80.186192,"https://www.google.com/maps?q=33.080581,-80.186192&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
south_carolina_337e9cdf8925,20342,95,South Carolina,,,34.028426,-81.118588,273511.61,49.84,8492623.01,0.1,0.3,251447.21280189173,1.0,0.1176,0.7814,28.85,Rainfall-Driven,"Strong candidate due to very large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Very large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/34.028426,-81.118588",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2034.028426%20-81.118588,"https://www.google.com/maps?q=34.028426,-81.118588&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
south_carolina_1ea43846c789,20490,96,South Carolina,,,33.91245,-81.075376,492131.55,49.84,15280842.11,0.1,0.3,256103.5289544048,1.0,0.1176,0.7642,28.83,Rainfall-Driven,"Strong candidate due to very large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Very large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/33.91245,-81.075376",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2033.91245%20-81.075376,"https://www.google.com/maps?q=33.91245,-81.075376&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
south_carolina_4a3411988b66,20494,97,South Carolina,,,35.059974,-80.960074,247943.26,49.84,7698717.56,0.1,0.3,146472.44260708467,1.0,0.1176,0.7816,28.83,Rainfall-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Very large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/35.059974,-80.960074",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2035.059974%20-80.960074,"https://www.google.com/maps?q=35.059974,-80.960074&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
south_carolina_0bb736e21783,20497,98,South Carolina,,,34.915017,-82.101028,216050.03,49.84,6708422.57,0.1,0.3,192408.0559754077,1.0,0.1176,0.7833,28.83,Rainfall-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Very large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/34.915017,-82.101028",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2034.915017%20-82.101028,"https://www.google.com/maps?q=34.915017,-82.101028&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
south_carolina_3b7b6994f81d,20586,99,South Carolina,,,33.919604,-80.317649,174069.24,49.84,5404905.6,0.1,0.3,286566.3341511047,1.0,0.1176,0.7858,28.82,Rainfall-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/33.919604,-80.317649",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2033.919604%20-80.317649,"https://www.google.com/maps?q=33.919604,-80.317649&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
south_carolina_b6bf520af0eb,20651,100,South Carolina,,,33.056878,-80.184908,358722.96,49.84,11138462.7,0.1,0.3,374742.2971207152,1.0,0.1176,0.7718,28.81,Rainfall-Driven,"Strong candidate due to very large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Very large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/33.056878,-80.184908",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2033.056878%20-80.184908,"https://www.google.com/maps?q=33.056878,-80.184908&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
tennessee_3b65ea48acab,6616,1,Tennessee,,,35.962665,-86.48953,9318532.59,54.22,314771271.47,0.1,0.3,441318.65629928233,0.8,0.1765,0.4939,32.01,Rainfall-Driven,"Strong candidate due to very large roof catchment area, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Very large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/35.962665,-86.48953",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2035.962665%20-86.48953,"https://www.google.com/maps?q=35.962665,-86.48953&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
tennessee_1edae58c5e84,9881,2,Tennessee,,,34.99646,-89.940052,1324407.38,54.22,44737236.35,0.1,0.3,611929.7420018932,1.0,0.1765,0.8585,31.06,Rainfall-Driven,"Strong candidate due to very large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Very large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/34.99646,-89.940052",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2034.99646%20-89.940052,"https://www.google.com/maps?q=34.99646,-89.940052&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
tennessee_f497d5d51d49,10483,3,Tennessee,,,35.626532,-88.411024,527878.93,54.22,17831254.05,0.1,0.3,604766.250969628,1.0,0.1765,0.9047,30.91,Rainfall-Driven,"Strong candidate due to very large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Very large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/35.626532,-88.411024",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2035.626532%20-88.411024,"https://www.google.com/maps?q=35.626532,-88.411024&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
tennessee_81f1c48eed2e,10795,4,Tennessee,,,34.996572,-89.577327,2254383.92,54.22,76150969.7,0.1,0.3,651740.8205606301,1.0,0.1765,0.7666,30.83,Rainfall-Driven,"Strong candidate due to very large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Very large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/34.996572,-89.577327",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2034.996572%20-89.577327,"https://www.google.com/maps?q=34.996572,-89.577327&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
tennessee_4fba11be73e3,10986,5,Tennessee,,,35.009464,-89.859974,822279.59,54.22,27775831.61,0.1,0.3,620415.7716755454,1.0,0.1765,0.8706,30.78,Rainfall-Driven,"Strong candidate due to very large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Very large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/35.009464,-89.859974",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2035.009464%20-89.859974,"https://www.google.com/maps?q=35.009464,-89.859974&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
tennessee_e881cd9b8013,10999,6,Tennessee,,,35.75171,-86.960464,187350.77,54.22,6328532.9,0.1,0.3,467834.1218088096,1.0,0.1765,0.918,30.78,Rainfall-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/35.75171,-86.960464",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2035.75171%20-86.960464,"https://www.google.com/maps?q=35.75171,-86.960464&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
tennessee_8d68cfb353ce,11181,7,Tennessee,,,35.021424,-89.865062,287442.61,54.22,9709541.17,0.1,0.3,619587.980687056,1.0,0.1765,0.906,30.73,Rainfall-Driven,"Strong candidate due to very large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Very large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/35.021424,-89.865062",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2035.021424%20-89.865062,"https://www.google.com/maps?q=35.021424,-89.865062&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
tennessee_f55d79ead596,11186,8,Tennessee,,,35.009688,-89.863097,193901.79,54.22,6549820.2,0.1,0.3,620067.9140238544,1.0,0.1765,0.913,30.73,Rainfall-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/35.009688,-89.863097",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2035.009688%20-89.863097,"https://www.google.com/maps?q=35.009688,-89.863097&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
tennessee_5e1c6626e645,11393,9,Tennessee,,,36.423324,-82.304743,117915.29,54.22,3983067.66,0.1,0.3,219224.76360024328,1.0,0.1765,0.9143,30.68,Rainfall-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/36.423324,-82.304743",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2036.423324%20-82.304743,"https://www.google.com/maps?q=36.423324,-82.304743&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
tennessee_f827480d25ea,11399,10,Tennessee,,,35.006699,-89.865321,114065.6,54.22,3853028.75,0.1,0.3,619891.749199237,1.0,0.1765,0.9142,30.68,Rainfall-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/35.006699,-89.865321",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2035.006699%20-89.865321,"https://www.google.com/maps?q=35.006699,-89.865321&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
tennessee_0beb608b63bf,11421,11,Tennessee,,,35.040665,-89.903796,189312.38,54.22,6394794.24,0.1,0.3,614907.5985939369,1.0,0.1765,0.9078,30.67,Rainfall-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/35.040665,-89.903796",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2035.040665%20-89.903796,"https://www.google.com/maps?q=35.040665,-89.903796&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
tennessee_a8ea6e57793d,11493,12,Tennessee,,,35.235425,-89.95596,1290085.9,54.22,43577889.02,0.1,0.3,605423.4978082124,1.0,0.1765,0.822,30.65,Rainfall-Driven,"Strong candidate due to very large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Very large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/35.235425,-89.95596",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2035.235425%20-89.95596,"https://www.google.com/maps?q=35.235425,-89.95596&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
tennessee_3cbfb0870f05,11624,13,Tennessee,,,35.201445,-89.808828,302035.14,54.22,10202463.12,0.1,0.3,622245.3536408514,1.0,0.1765,0.894,30.62,Rainfall-Driven,"Strong candidate due to very large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Very large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/35.201445,-89.808828",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2035.201445%20-89.808828,"https://www.google.com/maps?q=35.201445,-89.808828&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
tennessee_21ffd388f58b,11646,14,Tennessee,,,35.343055,-89.515576,104479.53,54.22,3529220.31,0.1,0.3,652649.0299192977,1.0,0.1765,0.9091,30.62,Rainfall-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/35.343055,-89.515576",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2035.343055%20-89.515576,"https://www.google.com/maps?q=35.343055,-89.515576&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
tennessee_13f60bb0770e,11679,15,Tennessee,,,35.040639,-89.902646,113427.57,54.22,3831476.69,0.1,0.3,615034.5082749866,1.0,0.1765,0.9079,30.61,Rainfall-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/35.040639,-89.902646",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2035.040639%20-89.902646,"https://www.google.com/maps?q=35.040639,-89.902646&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
tennessee_6d18a771b3a3,11683,16,Tennessee,,,35.134166,-90.062057,101544.05,54.22,3430062.56,0.1,0.3,595547.1345394434,1.0,0.1765,0.9085,30.61,Rainfall-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/35.134166,-90.062057",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2035.134166%20-90.062057,"https://www.google.com/maps?q=35.134166,-90.062057&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
tennessee_958e17608cab,11697,17,Tennessee,,,35.00953,-89.91135,749531.79,54.22,25318479.31,0.1,0.3,614775.9817873421,1.0,0.1765,0.8585,30.6,Rainfall-Driven,"Strong candidate due to very large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Very large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/35.00953,-89.91135",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2035.00953%20-89.91135,"https://www.google.com/maps?q=35.00953,-89.91135&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
tennessee_f98fa4015e7f,11712,18,Tennessee,,,36.362683,-82.179828,154697.28,54.22,5225528.7,0.1,0.3,203722.41719359244,1.0,0.1765,0.904,30.6,Rainfall-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/36.362683,-82.179828",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2036.362683%20-82.179828,"https://www.google.com/maps?q=36.362683,-82.179828&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
