id,global_rank,state_rank,state,name,city,latitude,longitude,roof_area_sqft,annual_rain_inches,annual_capture_gallons,cooling_tower_score,cooling_confidence,cooling_tower_distance_m,facility_score,water_cost_score,roof_geometry_quality_score,final_viability_score,opportunity_type,explanation,visual_notes,review_scope,review_status,primary_visual_source,satellite_review_status,satellite_context_observation,sentinel_landsat_note,gee_note,high_res_confirmation_note,usable_roof_observation,rooftop_obstruction_flag,rooftop_obstruction_notes,cooling_visual_support,cooling_visual_confidence,site_context_note,imagery_note,reviewed_by,reviewed_at,google_earth_link,gee_reference_link,high_res_confirmation_link,review_workflow
florida_b8f3377ade04,393,365,Florida,,,26.073459,-80.183159,193722.76,54.57,6586013.98,0.1,0.3,1074642.5102745467,1.0,0.1569,0.849,35.34,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,global_top_500,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/26.073459,-80.183159",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2026.073459%20-80.183159,"https://www.google.com/maps?q=26.073459,-80.183159&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
florida_351c44fbdbb9,394,366,Florida,,,26.121754,-80.333884,192318.94,54.57,6538288.16,0.1,0.3,1063534.5700601873,1.0,0.1569,0.8493,35.34,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,global_top_500,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/26.121754,-80.333884",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2026.121754%20-80.333884,"https://www.google.com/maps?q=26.121754,-80.333884&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
florida_9428c37b1988,395,367,Florida,,,27.883098,-82.363279,169538.39,54.57,5763815.29,0.1,0.3,796137.10483173,1.0,0.1569,0.8503,35.34,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,global_top_500,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/27.883098,-82.363279",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2027.883098%20-82.363279,"https://www.google.com/maps?q=27.883098,-82.363279&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
florida_2605122a47c2,396,368,Florida,,,28.773291,-81.743888,140586.57,54.57,4779537.08,0.1,0.3,699534.3102972528,1.0,0.1569,0.8525,35.34,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,global_top_500,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/28.773291,-81.743888",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2028.773291%20-81.743888,"https://www.google.com/maps?q=28.773291,-81.743888&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
florida_2a091a634739,397,369,Florida,,,28.438336,-81.332887,126867.61,54.57,4313132.09,0.1,0.3,753158.6312004214,1.0,0.1569,0.8539,35.34,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,global_top_500,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/28.438336,-81.332887",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2028.438336%20-81.332887,"https://www.google.com/maps?q=28.438336,-81.332887&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
florida_93114a25d3a5,398,370,Florida,,,27.941999,-82.346527,125310.89,54.57,4260208.11,0.1,0.3,789060.9921909479,1.0,0.1569,0.8539,35.34,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,global_top_500,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/27.941999,-82.346527",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2027.941999%20-82.346527,"https://www.google.com/maps?q=27.941999,-82.346527&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
florida_7f9e755ba41b,399,371,Florida,,,27.873049,-82.740431,108557.3,54.57,3690634.47,0.1,0.3,792547.6498195076,1.0,0.1569,0.8551,35.34,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,global_top_500,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/27.873049,-82.740431",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2027.873049%20-82.740431,"https://www.google.com/maps?q=27.873049,-82.740431&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
florida_a464c0102733,400,372,Florida,,,25.773028,-80.189609,101447.34,54.57,3448916.38,0.1,0.3,1109574.3697867673,1.0,0.1569,0.8554,35.34,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,global_top_500,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/25.773028,-80.189609",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2025.773028%20-80.189609,"https://www.google.com/maps?q=25.773028,-80.189609&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
florida_fbf184868511,401,373,Florida,,,30.266408,-81.469155,100480.55,54.57,3416048.31,0.1,0.3,528960.778181894,1.0,0.1569,0.8563,35.34,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,global_top_500,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/30.266408,-81.469155",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2030.266408%20-81.469155,"https://www.google.com/maps?q=30.266408,-81.469155&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
florida_b3ca5edf9195,402,374,Florida,,,28.397394,-81.531447,212668.85,54.57,7230126.29,0.1,0.3,751766.6070058551,1.0,0.1569,0.846,35.33,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Very large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,global_top_500,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/28.397394,-81.531447",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2028.397394%20-81.531447,"https://www.google.com/maps?q=28.397394,-81.531447&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
florida_507e07dfd1f1,403,375,Florida,,,29.183945,-82.200737,203347.19,54.57,6913216.79,0.1,0.3,636858.1910545689,1.0,0.1569,0.8469,35.33,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Very large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,global_top_500,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/29.183945,-82.200737",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2029.183945%20-82.200737,"https://www.google.com/maps?q=29.183945,-82.200737&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
florida_38a21ebb06b3,404,376,Florida,,,25.872175,-80.25297,184872.89,54.57,6285143.98,0.1,0.3,1095705.2841014063,1.0,0.1569,0.8486,35.33,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,global_top_500,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/25.872175,-80.25297",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2025.872175%20-80.25297,"https://www.google.com/maps?q=25.872175,-80.25297&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
florida_b7006486a653,405,377,Florida,,,30.41103,-81.645257,182501.13,54.57,6204510.99,0.1,0.3,504118.0356356503,1.0,0.1569,0.8484,35.33,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,global_top_500,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/30.41103,-81.645257",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2030.41103%20-81.645257,"https://www.google.com/maps?q=30.41103,-81.645257&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
florida_06117aecca7a,406,378,Florida,,,26.121312,-80.144981,130484.09,54.57,4436081.96,0.1,0.3,1070466.5624864346,1.0,0.1569,0.8528,35.33,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,global_top_500,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/26.121312,-80.144981",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2026.121312%20-80.144981,"https://www.google.com/maps?q=26.121312,-80.144981&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
florida_5c4e949a7f3c,407,379,Florida,,,27.368525,-82.541139,118917.92,54.57,4042865.61,0.1,0.3,857819.0509644563,1.0,0.1569,0.8538,35.33,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,global_top_500,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/27.368525,-82.541139",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2027.368525%20-82.541139,"https://www.google.com/maps?q=27.368525,-82.541139&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
florida_2bb62979c2fe,408,380,Florida,,,30.203435,-85.646626,112163.17,54.57,3813223.63,0.1,0.3,553725.612757058,1.0,0.1569,0.8538,35.33,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,global_top_500,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/30.203435,-85.646626",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2030.203435%20-85.646626,"https://www.google.com/maps?q=30.203435,-85.646626&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
florida_77a77d672720,409,381,Florida,,,25.853578,-80.326933,109522.56,54.57,3723450.52,0.1,0.3,1095308.387066733,1.0,0.1569,0.8539,35.33,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,global_top_500,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/25.853578,-80.326933",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2025.853578%20-80.326933,"https://www.google.com/maps?q=25.853578,-80.326933&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
florida_e4dcbee6b630,410,382,Florida,,,28.493307,-81.430695,247154.69,54.57,8402545.18,0.1,0.3,743281.5129919094,1.0,0.1569,0.8431,35.32,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Very large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,global_top_500,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/28.493307,-81.430695",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2028.493307%20-81.430695,"https://www.google.com/maps?q=28.493307,-81.430695&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
florida_8b8f641e5b7d,411,383,Florida,,,30.452209,-81.569963,246436.4,54.57,8378125.4,0.1,0.3,502502.4669870527,1.0,0.1569,0.8432,35.32,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Very large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,global_top_500,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/30.452209,-81.569963",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2030.452209%20-81.569963,"https://www.google.com/maps?q=30.452209,-81.569963&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
florida_8f4009d047ca,412,384,Florida,,,25.917372,-80.279545,146081.47,54.57,4966347.8,0.1,0.3,1089463.3342748345,1.0,0.1569,0.8503,35.32,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,global_top_500,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/25.917372,-80.279545",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2025.917372%20-80.279545,"https://www.google.com/maps?q=25.917372,-80.279545&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
florida_87830c47092b,413,385,Florida,,,27.878394,-82.697131,134922.26,54.57,4586966.91,0.1,0.3,792322.0932489741,1.0,0.1569,0.8517,35.32,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,global_top_500,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/27.878394,-82.697131",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2027.878394%20-82.697131,"https://www.google.com/maps?q=27.878394,-82.697131&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
florida_a016b0881f75,414,386,Florida,,,25.924287,-80.281593,124955.91,54.57,4248139.82,0.1,0.3,1088579.292077159,1.0,0.1569,0.8518,35.32,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,global_top_500,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/25.924287,-80.281593",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2025.924287%20-80.281593,"https://www.google.com/maps?q=25.924287,-80.281593&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
florida_fa0e9a4d48cf,415,387,Florida,,,26.09989,-80.363256,113649.55,54.57,3863756.25,0.1,0.3,1065070.4749872996,1.0,0.1569,0.8525,35.32,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,global_top_500,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/26.09989,-80.363256",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2026.09989%20-80.363256,"https://www.google.com/maps?q=26.09989,-80.363256&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
florida_9b68107541fa,416,388,Florida,,,27.265282,-82.484134,1169295.95,54.57,39752683.03,0.1,0.3,871379.4161416057,1.0,0.1569,0.7716,35.31,Cooling-Demand-Driven,"Strong candidate due to very large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Very large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,global_top_500,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/27.265282,-82.484134",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2027.265282%20-82.484134,"https://www.google.com/maps?q=27.265282,-82.484134&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
florida_e5dd12c91714,417,389,Florida,,,28.750846,-82.100735,189207.11,54.57,6432494.93,0.1,0.3,693076.5503695982,1.0,0.1569,0.8461,35.31,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,global_top_500,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/28.750846,-82.100735",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2028.750846%20-82.100735,"https://www.google.com/maps?q=28.750846,-82.100735&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
florida_fa1f6d6a66e8,418,390,Florida,,,26.582295,-80.100198,163234.34,54.57,5549495.81,0.1,0.3,1018483.396172607,1.0,0.1569,0.8479,35.31,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,global_top_500,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/26.582295,-80.100198",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2026.582295%20-80.100198,"https://www.google.com/maps?q=26.582295,-80.100198&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
florida_b978f28384d1,419,391,Florida,,,25.791589,-80.134962,156981.11,54.57,5336904.06,0.1,0.3,1109363.531863492,1.0,0.1569,0.8491,35.31,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,global_top_500,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/25.791589,-80.134962",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2025.791589%20-80.134962,"https://www.google.com/maps?q=25.791589,-80.134962&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
florida_008bbd86a836,420,392,Florida,,,27.863965,-82.658564,110149.94,54.57,3744779.63,0.1,0.3,794550.5885375974,1.0,0.1569,0.8518,35.31,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,global_top_500,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/27.863965,-82.658564",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2027.863965%20-82.658564,"https://www.google.com/maps?q=27.863965,-82.658564&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
florida_eb8b8da3b59d,421,393,Florida,,,28.626409,-81.364063,108279.05,54.57,3681174.77,0.1,0.3,729402.7204490505,1.0,0.1569,0.8524,35.31,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,global_top_500,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/28.626409,-81.364063",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2028.626409%20-81.364063,"https://www.google.com/maps?q=28.626409,-81.364063&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
west_virginia_06081638d191,422,14,West Virginia,,,40.066801,-80.723059,121135.41,45.3,3418671.43,0.1,0.3,93408.0959483974,1.0,1.0,0.8286,35.31,Balanced Opportunity,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,global_top_500,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/40.066801,-80.723059",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2040.066801%20-80.723059,"https://www.google.com/maps?q=40.066801,-80.723059&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
florida_077d1bf00480,423,394,Florida,,,27.967253,-82.355256,440567.55,54.57,14978023.46,0.1,0.3,785771.192026382,1.0,0.1569,0.8262,35.3,Cooling-Demand-Driven,"Strong candidate due to very large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Very large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,global_top_500,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/27.967253,-82.355256",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2027.967253%20-82.355256,"https://www.google.com/maps?q=27.967253,-82.355256&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
florida_090055e73422,424,395,Florida,,,30.376034,-81.79703,257513.25,54.57,8754706.29,0.1,0.3,502136.0422203676,1.0,0.1569,0.8406,35.3,Cooling-Demand-Driven,"Strong candidate due to very large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Very large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,global_top_500,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/30.376034,-81.79703",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2030.376034%20-81.79703,"https://www.google.com/maps?q=30.376034,-81.79703&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
